"LER 16-003-00 for Sequoyah, Unit 1, Regarding Control Room Door Unable to Close Causes Inoperable Control Room Envelope.",ML16187A053,2016-07-13,2016-07-05,1.2 Mb,7
"LER 16-001-00 for Prairie Island, Unit 1, Regarding Unanalyzed Condition Due to Non-Compliant Fire Protection Manual Operator Actions.",ML16049A514,2016-04-13,2016-02-18,1.22 Mb,10
"LER 16-007-00 for Sequoyah, Unit 1, Regarding Unanalyzed Condition Due to Emergency Gas Treatment System Not Meeting Single Failure Criteria.",ML16277A252,2016-10-12,2016-10-03,1.25 Mb,7
"LER 16-005-00 for Watts Bar, Unit 2, Regarding Main Feedwater Pump Trip on Loss of Condenser Vacuum Leads to Turbine Trip and Reactor Trip.",ML16232A130,2016-08-29,2016-08-19,1.27 Mb,8
LER 16-004-01 for Sequoyah Nuclear Plant Regarding Emergency Diesel Generator Fire Dampers and Crankcase Pressure Switches Not Analyzed for Withstanding the Effects of a Tornado.,ML16281A109,2016-10-18,2016-10-03,1.34 Mb,7
"LER 16-016-00 for Susquehanna, Unit 1, Regarding Reactor Core Isolation Cooling System Inoperable During Reactor Mode Change.",ML16180A243,2016-07-07,2016-06-28,1.6 Mb,4
"LER 16-005-00 for Susquehanna, Unit 2, Regarding HPCI Manually Overridden Prior to a Manual Scram During a Plant Transient.",ML16194A251,2016-07-20,2016-07-12,1.82 Mb,4
"LER 16-004-00 for Watts Bar, Unit 1, Regarding Automatic Reactor Trip Due to Actuation of Over Temperature Delta Temperature Bistables.",ML16144A377,2016-06-01,2016-05-23,1.83 Mb,6
"LER 16-018-00 for Susquehanna, Unit 1, Regarding Inoperability of RCIC Due to an Oil Leak.",ML16173A392,2016-06-29,2016-06-21,1.88 Mb,4
"LER 16-011-00 for Susquehanna, Unit 1, Regarding Valve Inoperability for a Period Longer Than Allowed by Technical Specifications.",ML16137A021,2016-05-24,2016-05-16,1.9 Mb,4
"LER 16-004-00 for Susquehanna, Unit 2, Regarding Electrical Transient Resulting in a Manual SCRAM.",ML16194A242,2016-07-20,2016-07-12,1.91 Mb,5
"LER 16-005-00 for Susquehanna, Units 1 and 2, Regarding Secondary Containment Declared Inoperable Due to Airlock Doors Open Due to Human Performance Error.",ML16137A040,2016-05-24,2016-05-16,1.92 Mb,4
"LER 2016-012-00 for Susquehanna, Unit 1, Regarding Secondary Containment Declared Inoperable Due to Loss of Differential Pressure as a Result of a Solenoid Valve.",ML16147A075,2016-06-06,2016-05-26,1.96 Mb,4
"LER 16-013-00 for Susquehanna, Unit 1, Regarding Secondary Containment Declared Inoperable Due to Simultaneous Opening of Double Airlock Doors.",ML16161A474,2016-06-17,2016-06-09,1.97 Mb,4
"LER 15-014-00 for Susquehanna, Unit 1, Regarding 'A' Control Structure Chiller Discovered Inoperable Beyond Technical Specification Limit Due to Refrigerant Overcharge.",ML16039A251,2016-02-17,2016-02-08,1.99 Mb,4
"LER 16-004-00 for Susquehanna, Unit 1, Regarding Momentary Loss of Secondary Containment Due to Both Airlock Doors on Elevation 779 of the Unit 2 Reactor Building Being Opened at the Same Time.",ML16131A736,2016-05-18,2016-05-10,1.99 Mb,4
"LER 16-002-00 for Watts Bar, Unit 1, Regarding Technical Specification Action Not Met for Inoperable Containment Isolation Valve.",ML16125A056,2016-05-12,2016-05-04,1.99 Mb,7
"LER 16-001-00 for Susquehanna, Unit 1, Regarding Secondary Containment Declared Inoperable Due to an Airlock Doors Open Due to Random Occurrence.",ML16109A238,2016-04-26,2016-04-18,2.01 Mb,4
LER 16-006-00 for Susquehanna Steam Electric Station Regarding Loss of Secondary Containment Due to Damper Controller Sticking.,ML16323A007,2016-11-29,2016-11-17,2.02 Mb,4
"LER 16-003-00 for Susquehanna, Unit 1, Regarding Unit 2 Zone 3 HVAC Unable to Maintain Zone 3 Differential Pressure Greater Than 0.25 in wg.",ML16127A083,2016-05-16,2016-05-06,2.02 Mb,4
"LER 15-011-00, Susquehanna, Unit 1, Regarding Secondary Containment Declared Inoperable Due to an Airlock Door that Had Not Been Properly Latched.",ML16032A415,2016-02-09,2016-01-29,2.03 Mb,4
"LER 16-002-00 for Susquehanna, Unit 1, Regarding Secondary Containment Declared Inoperable Due to an Airlock Doors Open Due to Random Occurrence.",ML16109A259,2016-04-26,2016-04-18,2.03 Mb,4
LER 16-002-00 for Vogtle Electric Generating Plant Unit 2 Regarding Trip on Low-Low Steam Generator Level.,ML16203A337,2016-07-29,2016-07-21,2.03 Mb,5
"LER 16-006-00 for Susquehanna, Unit 1, Regarding Implementation of Enforcement Guidance Memorandum (EGM) 11-003, Revision 3.",ML16131A700,2016-05-18,2016-05-10,2.05 Mb,4
"LER 16-015-00 for Susquehanna, Unit 1, Regarding Secondary Containment Declared Inoperable Due to Airlock Doors Open Due to a Human Performance Error.",ML16167A301,2016-06-23,2016-06-15,2.06 Mb,4
"LER 16-006-00 for Watts Bar, Unit 2 Regarding Turbine Driven Auxiliary Feedwater Pump Auto Start on Lo-Lo Steam Generator Level Following Planned Unit Trip.",ML16281A423,2016-10-18,2016-10-07,2.07 Mb,7
"LER 16-008-00 for Watts Bar, Unit 2, Regarding Reactor Trip Resulting from Failure of 2B Main Bank Transformer.",ML16302A296,2016-11-07,2016-10-28,2.07 Mb,7
"LER 15-010-00 for Susquehanna, Unit 2, Regarding Secondary Containment Inoperability Due to Failure to Meet Technical Specification Surveillance Requirement 3.6.4.1.1.",ML16011A111,2016-01-20,2016-01-08,2.07 Mb,4
"LER 16-007-00 for Watts Bar Nuclear Plant, Unit 1 Regarding Technical Specification Action Not Met for Rod Position Indication.",ML16172A022,2016-06-28,2016-06-20,2.08 Mb,7
"LER 15-013-00 for Susquehanna, Unit 1, Regarding Loss of Differential Pressure in Zone I of Secondary Containment Due to Solenoid Valve Failure.",ML16034A124,2016-02-11,2016-02-02,2.09 Mb,5
"LER 16-007-00 for Watts Bar Nuclear Plant, Unit 2 Regarding Manual Reactor Trip Due to Loss of Main Feedwater.",ML16295A213,2016-10-31,2016-10-21,2.09 Mb,7
"LER 15-014-01 for Susquehanna, Unit 1, Regarding 'A' Control Structure Chiller Discovered Inoperable Beyond Technical Specification Limit Due to Refrigerant Overcharge.",ML16224A110,2016-08-19,2016-08-10,2.11 Mb,4
"LER 16-021-00 for Susquehanna, Unit 1, Regarding Secondary Containment Declared Inoperable Due to Airlock Doors Open Due to a Human Performance Error.",ML16230A121,2016-08-25,2016-08-17,2.13 Mb,4
"LER 16-003-00 for Farley, Unit 1, Regarding Pressurizer Safety Valve Setpoint Pressure Outside of Technical Specification Tolerance Band.",ML16347A116,2016-12-20,2016-12-12,2.15 Mb,6
"LER 16-005-00 for Watts Bar, Unit 1, Regarding Both Trains of Unit 1, Emergency Gas Treatment System Inoperable During Unit 2, Testing.",ML16134A358,2016-05-23,2016-05-13,2.16 Mb,7
LER 16-005-01 for Watts Bar Regarding Both Trains of Unit 1 Emergency Gas Treatment System Inoperable During Unit 2 Testing.,ML16195A199,2016-07-21,2016-07-13,2.17 Mb,7
"LER 16-001-00 for Peach Bottom, Unit 3, Regarding Leak in High Pressure Coolant Injection Drain Pipe Results in a Loss of Safety Function.",ML16327A051,2016-12-01,2016-11-22,2.22 Mb,4
"LER 16-004-00 for Watts Bar, Unit 2, Regarding Reactor Trip and Safety Injection Actuation Caused by Turbine Governor Valve Failure.",ML16217A398,2016-08-12,2016-08-04,2.22 Mb,7
"Cancellation of LER 05-001-00 and Submittal of LER 16-003-00 for Prairie Island, Unit 1, Regarding Unanalyzed Condition - Procedures Credited by Appendix R Calculations not in Place.",ML16109A321,2016-04-26,2016-04-18,2.22 Mb,7
"LER 15-007-00 for Susquehanna, Unit 1, Regarding 'B' Inboard Main Steam Isolation Valve, HV141 F022B Closed During Surveillance Test Which Caused a SCRAM.",ML16011A102,2016-01-20,2016-01-08,2.23 Mb,4
"LER 16-014-00 for Susquehanna, Unit 1, Regarding Secondary Containment Declared Inoperable Due to Airlock Doors Open Due to a Human Performance Error.",ML16161A475,2016-06-17,2016-06-09,2.24 Mb,4
"LER 16-010-00 for Susquehanna, Unit 1, Regarding Secondary Containment Declared Inoperable Due to Airlock Doors Open Due to Medical Emergency.",ML16153A197,2016-06-09,2016-05-31,2.24 Mb,4
LER 16-002-00 for Susquehanna Steam Electric Station Unit 2 RE: Secondary Containment Breach Due to Simultaneous Opening of Airlock Doors Due to Degraded Latch Mechanism.,ML16147A322,2016-06-06,2016-05-26,2.26 Mb,5
"LER 16-001-00 for Susquehanna, Unit 2, Regarding Secondary Containment Breach Due to Simultaneous Opening of Airlock Doors Due to Degraded Latch Mechanism.",ML16145A123,2016-06-02,2016-05-24,2.27 Mb,5
"LER 16-001-00 for Watts Bar, Unit 1, Regarding Channel Mode Switch in Incorrect Position Renders Lower Containment Atmosphere Particulate Radiation Monitor Inoperable.",ML16069A205,2016-03-17,2016-03-09,2.3 Mb,7
"LER 16-011-00 for Watts, Unit 1, Regarding Loss of Centrifugal Charging Pump Due to Repeat Failure of Associated Room Cooler.",ML16277A420,2016-10-12,2016-10-03,2.3 Mb,8
"LER 16-006-00 for Joseph M. Farley Nuclear Plant, Unit 1 Regarding Manual Reactor Trip due to Loss of Speed Control on 1A Steam Generator Feed Pump.",ML16354B547,2016-12-28,2016-12-19,2.31 Mb,6
"LER 17-002-00 for Watts Bar Nuclear Plant, Unit 1, Regarding: Incorrectly Hung Clearance Leads to a Condition Prohibited by the Technical Specifications.",ML17053A884,2017-03-02,2017-02-22,2.33 Mb,7
"LER 16-006-00 for Watts Bar, Unit 1, Regarding Undersized Room Cooler Fan Shaft Results in Loss of Centrifugal Charging Pump.",ML16183A197,2016-07-12,2016-06-30,2.33 Mb,8
"LER-16-010-00 for Watts Bar Nuclear Plant, Units 1 and 2 Regarding Emergency Diesel Generator Crankcase Pressure Switches Not Analyzed to Withstand the Effects of a Tornado.",ML16221A181,2016-08-16,2016-08-08,2.34 Mb,7
"LER 17-001-00 for LaSalle County, Unit 1, Regarding Reactor Core Isolation Cooling System Inoperable Longer than Allowed by the Technical Specifications due to Low Suction Pressure Trips.",ML17039A744,2017-02-16,2017-02-08,2.35 Mb,4
"LER 16-004-00 for Edwin I. Hatch Nuclear Plant, Unit 2, Regarding Condition Prohibited by Technical Specifications Due to Inoperable PCIV.",ML17004A231,2017-01-12,2017-01-03,2.35 Mb,6
"LER 16-008-00 for Farley, Unit 1, Regarding Manual Reactor Trip Due to Generator Voltage Swings.",ML17023A278,2017-01-31,2017-01-23,2.35 Mb,6
"LER 16-008-00 for Watts Bar, Unit 1, Regarding Emergency Diesel Generator Manual Start Due to Loss of Voltage on the 6.9kV Shutdown Board 1B-B.",ML16197A556,2016-07-25,2016-07-15,2.38 Mb,8
"LER 15-001-00 for Peach Bottom, Unit 3, Regarding Loss of High Pressure Coolant Injection System Function as a Result of Failed Flow Controller Signal Converter.",ML16057A011,2016-03-07,2016-02-26,2.38 Mb,4
"LER 15-012-00 for Susquehanna, Unit 1, Regarding Loss of Secondary Containment Differential Pressure Due to Icing of the Intake Supply Plenum Screens.",ML16034A112,2016-02-11,2016-02-02,2.39 Mb,5
"LER 16-001-00 for Watts Bar, Unit 2, Regarding Loss of Automatic Containment Isolation for the Steam Generator Blowdown Sampling Lines.",ML16165A244,2016-06-21,2016-06-13,2.39 Mb,8
"LER 16-009-00 for Watts Bar, Unit 1, Regarding Failure to Complete Surveillance Requirements Causes Conditions Prohibited by the Technical Specifications.",ML16197A535,2016-07-25,2016-07-15,2.41 Mb,8
"LER 16-009-01 for Watts Bar, Unit 1, Regarding Failure to Complete Surveillance Requirements Causes Condition Prohibited by the Technical Specifications.",ML16335A261,2016-12-08,2016-11-30,2.42 Mb,8
"LER 16-004-00 for Joseph M. Farley Nuclear Plant, Unit 1, Regarding Unapproved Environmental Qualification Material Caused  lnoperability of One Containment Cooling Train.",ML16354B551,2016-12-28,2016-12-19,2.43 Mb,6
"LER 15-005-01 for Farley, Units 1 and 2, Regarding Condition Prohibited by Technical Specifications Due to Turbine Driven Auxiliary Feedwater Design Issue.",ML16183A339,2016-07-12,2016-07-01,2.43 Mb,6
"LER 16-023-00 for Susquehanna, Unit 1, Regarding Secondary Containment Declared Inoperable Due to Airlock Doors Open Due to a Human Performance Error.",ML16326A238,2016-11-30,2016-11-21,2.44 Mb,4
"LER 16-003-00 for Vogtle Electric Generating Plant, Units I & 2 Regarding Tornado Missile Vulnerabilities Result in Condition Prohibited by Technical Specifications.",ML16354A117,2016-12-28,2016-12-19,2.45 Mb,5
"LER 16-004-001 for Susquehanna, Unit 2 Regarding Unit 2 Experienced an Electrical Transient Resulting in a Manual SCRAM.",ML16273A157,2016-10-07,2016-09-29,2.45 Mb,5
"LER 16-002-01 for Fort Calhoun, Unit 1, Regarding Unanalyzed Condition Shutdown Heat Exchanger Isolations.",ML16295A239,2016-10-31,2016-10-21,2.45 Mb,4
LER 16-003-00 for Susquehanna Steam Electric Station Unit 1 & 2 Regarding Secondary Containment Inoperability due to Failure to Meet Surveillance Requirement 3.6.4.1.1.,ML16172A177,2016-06-28,2016-06-17,2.45 Mb,5
"LER 16-002-00 for Edwin I. Hatch, Unit 2, Regarding Group 1 Isolation Received During Turbine Testing.",ML16196A350,2016-07-22,2016-07-13,2.46 Mb,6
"LER 16-003-00 for Watts Bar, Unit 1, Regarding Technical Specification Surveillance Requirement Not Met During Emergency Core Cooling System Venting.",ML16131A040,2016-05-18,2016-05-10,2.46 Mb,8
"LER 16-002-00 for Fort Calhoun, Unit 1, Regarding Unanalyzed Condition Shutdown Heat Exchanger Isolations.",ML16189A107,2016-07-15,2016-07-07,2.47 Mb,4
"LER 16-020-00 for Susquehanna, Unit 1, Regarding Reactor Coolant Pressure Boundary Leakage at LPRM Housing as a Result of IGSCC.",ML16216A378,2016-08-11,2016-08-03,2.47 Mb,4
"LER 16-001-00 for Farley, Unit 1, Regarding Condition Prohibited by Technical Specifications Due to 600V Load Center Inoperable Longer than Allowed by Technical Specifications.",ML16161B272,2016-06-17,2016-06-09,2.48 Mb,6
"LER 15-015-00 for Susquehanna, Unit 2, Regarding Loss of Safety Function due to Inoperability of Both Trains of the Control Room Emergency Outside Air Supply (CREOAS) System.",ML16127A018,2016-05-16,2016-05-05,2.49 Mb,5
"LER 16-011-01 for Susquehanna, Unit 1, Regarding Valve Inoperability for a Period Longer Than Allowed by Technical Specifications.",ML16218A082,2016-08-15,2016-08-05,2.5 Mb,4
"LER 16-005-01 for H. B. Robinson Steam Electric Plant, Unit 2 Regarding Reactor Trip and Automatic System Actuation Due to Weather-Related Grid Disturbance.",ML17054C345,2017-03-03,2017-02-22,2.52 Mb,5
LER 16-005-00 for Millstone Power Station Unit 3 RE: Technical Specification Required Shutdown and Manual Reactor Trip Due to Steam Generator Level Oscillation.,ML16230A004,2016-08-25,2016-08-09,2.52 Mb,6
"LER 15-009-00 for Susquehanna, Unit 1, Regarding Pressure Boundary Leakage From an Inadequate Weld Repair in Small Bore Pump Seal Vent Piping.",ML16011A415,2016-01-20,2016-01-11,2.55 Mb,5
"LER 16-022-00 for Susquehanna, Unit 1, Regarding Secondary Containment Breach Due to Simultaneous Opening of Airlock Doors.",ML16336A456,2016-12-09,2016-12-01,2.57 Mb,4
"LER 15-010-01 for Susquehanna, Unit 2, Regarding Supplemental Report to LER-2015-010-00, Loss of Differential Pressure in Zone II of Secondary Containment.",ML16188A181,2016-07-14,2016-07-06,2.57 Mb,4
"LER 16-008-00 for Susquehanna, Unit 1, Regarding Inoperability of Diesel Generator Due to Misalignment of MOC Switch Contacts Due to Inadequate Post Maintenance Testing.",ML16144A022,2016-06-01,2016-05-19,2.59 Mb,5
"LER 16-003-00 for Watts Bar, Unit 2, Regarding Turbine Driven Auxiliary Feedwater Pump lnoperable for Longer Than Allowable Outage Time Due to Governor Valve Spring Over-Tensioning.",ML16209A446,2016-08-04,2016-07-27,2.59 Mb,9
"LER 15-003-01 for Susquehanna, Unit 1, Regarding Secondary Containment Inoperability Due to Failure to Meet Technical Specification Surveillance Requirement 3.6.4.1.1.",ML16026A576,2016-02-04,2016-01-26,2.6 Mb,6
"LER 16-005-00 for Joseph M. Farley Nuclear Plant, Unit 1, Regarding Toxic Gas Event.",ML16363A397,2017-01-06,2016-12-28,2.64 Mb,6
LER 16-004-00 for Edwin I. Hatch Nuclear Plant Unit 1 RE: Safety Relief Valves as Found Settings Resulted in Not Meeting Tech Spec Surveillance Criteria,ML16147A344,2016-06-06,2016-05-26,2.65 Mb,7
"LER 16-024-00 for Susquehanna, Unit 1, Regarding Refuel Floor Radiation Exhaust Monitor Isolation Setpoint Above Technical Specification Limit Due to Human Performance Error.",ML16349A117,2016-12-22,2016-12-14,2.67 Mb,4
"LER 15-002-00 for Farley, Unit 2, Regarding Entry into Condition Prohibited by Technical Specifications Due to All Containment Cooling Level Monitoring Systems Inoperable.",ML16008B043,2016-01-19,2016-01-08,2.68 Mb,6
"LER 16-007-00 for Joseph M. Farley Nuclear Plant, Unit 1 Regarding Plant Shutdown Required by Technical Specifications due to  Inoperable Steam Flow Transmitters.",ML17013A394,2017-01-25,2017-01-13,2.68 Mb,6
"LER 16-004-00 for H.B. Robinson, Unit 2, Regarding Reactor Trip During the Performance of a Visual Inspection of the Main Turbine Trip Block.",ML16298A106,2016-11-01,2016-10-21,2.7 Mb,5
"LER 16-002-00 for Watts Bar, Unit 2, Regarding Turbine Driven Auxiliary Feedwater Pump Inoperable for Longer Than Allowable Outage Time Due to Turbine Speed Control Failure.",ML16193A545,2016-07-19,2016-07-11,2.81 Mb,9
"LER 16-002-00 for Joseph M. Farley Nuclear Plant, Unit 1 Regarding Automatic Reactor Trip and Safety Injection Due to Closure  of Main Steam Isolation Valve.",ML16335A450,2016-12-08,2016-11-30,2.85 Mb,6
"LER 16-009-00 for Susquehanna, Unit 1, Regarding Valid Primary Containment Isolation Actuation During Local Leak Rate Testing Due to Human Performance Error.",ML16147A432,2016-06-06,2016-05-26,2.86 Mb,5
"LER 16-019-00 for Susquehanna, Unit 1, Regarding Pressure Boundary Leakage from an Inadequate Weld Repair in Small Bore Pump Seal Vent Piping.",ML16216A374,2016-08-11,2016-08-03,2.88 Mb,5
"LER 15-009-00 for Fermi, Unit 2 Regarding Condition Prohibited by Technical Specification Due to Missed Entry Into LCO Condition.",ML16092A269,2016-04-11,2016-03-31,2.9 Mb,5
"LER 16-002-00 for H.B. Robinson Steam Electric Plant, unit No. 2, Regarding Unanalyzed Condition Related to Main Steam Line Break Inside Containment.",ML16165A311,2016-10-20,2016-06-13,2.95 Mb,6
"LER 16-001-00 for Peach Bottom, Unit 2, Regarding Leak in High Pressure Service Water Pipe Results in Condition Prohibited by Technical Specifications.",ML16316A114,2016-11-21,2016-11-11,2.95 Mb,5
LER 16-004-00 for Perry Regarding Loss of Safety Function Due to Two Inoperable Standby Liquid Control Subsystems.,ML17055C355,2017-03-06,2017-02-24,3.07 Mb,6
"LER 15-008-00 for Fermi 2, Regarding Turbine Stop Valve Closure and Turbine Control Valve Fast Closure Reactor Protection System Functions Considered Inoperable Due to Open Turbine Bypass Valve.",ML16091A472,2016-07-22,2016-03-29,3.09 Mb,6
"LER 15-013-01 for Susquehanna Steam Electric Station, Unit 1 Regarding Loss of Differential Pressure in Zone I of Secondary Containment Due to Solenoid Valve Failure.",ML16218A443,2016-08-15,2016-08-05,3.09 Mb,5
"LER 16-007-00 for Susquehanna, Unit 1, Regarding Inoperability of Swing Bus Transfer Switch Due to Deformed Bolt on Linkage.",ML16125A027,2016-05-12,2016-05-03,3.1 Mb,6
LER 16-001-01 for Fermi 2 Regarding Turbine Stop Valve Closure and Turbine Control Valve Fast Closure Reactor Protection System Functions Considered Inoperable Due to Open Turbine Bypass Valves.,ML17024A304,2017-02-01,2017-01-23,3.16 Mb,6
Univ. of Missouri-Columbia - Written Communication as Required by Technical Specification 6.1.h(2) Regarding a Deviation From Technical Specification 3.2.a,ML16033A405,2016-02-08,2016-01-29,3.2 Mb,7
"LER 15-006-01 for Susquehanna, Unit 1, Regarding Loss of Safety Function due to Inoperability of Both Trains of the Standby Gas Treatment System and a Loss of Safety Function of the Control Room Emergency Outside Air Supply System due to Air Flow....",ML16091A014,2016-04-11,2016-03-30,3.21 Mb,6
LER 16-007-00 for Fermi 2 Regarding Secondary Containment Pressure Exceeded Technical Specification Due to Adverse Weather.,ML16295A109,2016-10-31,2016-10-20,3.22 Mb,5
LER 16-016-00 for Susquehanna Steam Electric Station Regarding Bus Synchronizing Select Hand Switch Failure Due to Less than Adequate Life Cycle Management.,ML17012A334,2017-01-24,2017-01-12,3.34 Mb,5
"LER 16-001-00 for E.I. Hatch, Unit 2, Regarding 2C EDG Fuel Oil Relief Valve Leakage Caused Train Inoperability.",ML16160A247,2016-06-16,2016-06-08,3.4 Mb,7
LER 16-015-00 for Fermi 2 Regarding Secondary Containment Pressure Exceeded Technical Specification During Reactor Building HVAC Restart Due to High Winds.,ML17037D047,2017-02-14,2017-02-03,3.42 Mb,6
"LER 16-006-00 for V.C. Summer, Unit 1, Regarding Circuit 1 Hot Gas Bypass Valve Failure Renders A-Train Chiller Non-functional and A-Train Charging Pump Inoperable.",ML16350A273,2016-12-23,2016-12-15,3.47 Mb,5
LER 16-002-00 for Columbia Regarding Valve Closure Results in Momentary Increase in Secondary Containment Differential Pressure.,ML16326A445,2016-11-30,2016-11-17,3.52 Mb,4
"LER 16-017-00 for Fermi, Unit 2 Regarding Secondary Containment Pressure Exceeded Technical Specification During Reactor Building HVAC Restart Due to High Winds.",ML17037D052,2017-02-14,2017-02-03,3.67 Mb,6
LER 16-003-00 for Fermi 2 Regarding Secondary Containment Pressure Exceeded Technical Specification Due to Adverse Weather.,ML16250A613,2016-11-15,2016-08-06,3.73 Mb,6
LER 16-004-00 for Columbia Generating Station Regarding Automatic Scram Due to Off-Site Load Reject.,ML17046A177,2017-02-24,2017-02-15,3.78 Mb,4
"LER 15-001-01 for Susquehanna, Unit 1, Regarding Condition Prohibited by Technical Specifications Due to Drift of Reactor Pressure Steam Dome - Low Switches.",ML16041A418,2016-02-19,2016-02-10,3.81 Mb,8
LER 16-016-00 for Fermi 2 Regarding Secondary Containment Pressure Exceeded Technical Specification Due to Adverse Weather.,ML17037D049,2017-02-14,2017-02-03,3.82 Mb,6
"LER 16-005-00 for H.B. Robinson, Unit 2, Regarding Reactor Trip and Automatic System Actuation Due to Weather-Related Loss of Offsite Power.",ML16340A241,2016-12-13,2016-12-05,3.84 Mb,7
LER 16-004-00 for Fermi 2 Regarding Secondary Containment Pressure Exceeded Technical Specification Due to Adverse Weather.,ML16256A751,2016-09-21,2016-09-12,3.87 Mb,6
LER 16-003-00 for Columbia Generating Station Regarding Failure of Fan to Start Results in Momentary Increase in Secondary Containment Pressure.,ML17012A322,2017-01-24,2017-01-12,3.89 Mb,4
"LER 15-001-01 for Diablo Canyon, Unit 1, Regarding Both Trains of Residual Heat Removal Inoperable Due to Circumferential Crack on a Socket Weld.",ML16042A470,2016-02-22,2016-02-11,3.93 Mb,6
"LER 16-003-01 for Watts Bar, Unit 2, Regarding Turbine Driven Auxiliary Feedwater Pump Inoperable for Longer than Allowable Outage Time Due to Governor Valve Spring Over-Tensioning.",ML16246A120,2016-09-13,2016-09-02,3.97 Mb,9
"LER 16-010-00 For Fermi, Unit 2, Regarding Secondary Containment Pressure Exceeding Technical Specification Due to Adverse Weather.",ML16356A179,2017-01-26,2016-12-20,4 Mb,6
"LER 16-002-01 for Watts Bar, Unit 2 Regarding Turbine Driven Auxiliary Feedwater Pump Inoperable for Longer than Allowable Outage Time Due to Turbine Speed Control Failure.",ML16246A119,2016-09-13,2016-09-02,4.01 Mb,9
"LER 16-005-00 for Browns Ferry Nuclear Plant, Unit 1, Regarding Main Steam Relief Valves Lift Settings Outside of Technical Specifications Required Setpoints.",ML17030A311,2017-02-07,2017-01-30,4.14 Mb,9
"LER 16-003-00 for H.B. Robinson Steam Electric Plant, Unit 2, Regarding Failure of Lake Robinson Tainter Gates to Fully Open During Performance of Functionality Testing.",ML16285A382,2016-10-19,2016-10-10,4.18 Mb,8
"LER 16-003-00 for E.I. Hatch, Unit 2, Regarding 2C Emergency Diesel Generator Inoperable Due to Low Lube Oil Pressure.",ML16287A788,2016-10-21,2016-10-13,4.21 Mb,9
"LER 16-003-00 for V.C. Summer, Unit 1, Regarding Steam Propagation Door Discovered Propped Open.",ML16319A400,2016-11-16,2016-11-14,4.35 Mb,5
"LER 16-002-00 for Brunswick, Unit 2, Regarding High Pressure Coolant Injection System Inoperable Due to Failed Relay Coil.",ML16242A191,2016-09-07,2016-08-29,4.4 Mb,6
"LER 16-009-00 for Joseph M. Farley Nuclear Plant, Units 1 and 2 Regarding Tornado Missile Vulnerabilities Result in Condition  Prohibited by Technical Specifications.",ML17033B232,2017-02-10,2017-02-02,4.44 Mb,7
"LER 16-001-00 for Diablo Canyon, Unit 2, Regarding Reactor Trip Breakers Manually Opened During Shutdown Due to a Control Rod Movable Gripper Fuse Failure.",ML16210A524,2016-08-05,2016-07-28,4.69 Mb,6
"LER 16-005-00 for Fermi, Unit 2, Regarding Secondary Containment Pressure Exceeded Technical Specification Due to Reactor Building HVAC Restart During High Winds.",ML16274A060,2016-10-11,2016-09-30,4.8 Mb,7
LER 16-012-00 for Fermi 2 Regarding Unanalyzed Condition for Control Rod Drop Accident at Low Reactor Power.,ML16356A289,2016-12-30,2016-12-20,5.05 Mb,7
LER 16-011-00 for Fermi 2 Regarding Standby Liquid Control  Inoperable due to Sodium Pentaborate Concentration Outside of Technical Specifications.,ML16356A280,2016-12-30,2016-12-20,5.11 Mb,7
"LER 16-001-01 for Browns Ferry, Unit 2, Regarding High Pressure Coolant Injection Safety System Functional Failure Due to a Blown Fuse and Failed Relay.",ML17052A038,2017-03-01,2017-02-21,5.22 Mb,13
"LER 17-001-00 for Watts Bar, Units 1, Regarding Failure of Emergency Raw Cooling Water Pump Reverse Rotation Keys Represents Potential Common Cause lnoperability.",ML17009A286,2017-01-18,2017-01-09,5.25 Mb,8
"LER 15-003-01 for Callaway, Unit 1, Regarding Reactor Trip Caused by Transmission Line Fault.",ML16021A443,2016-01-29,2016-01-21,5.25 Mb,7
"LER 16-011-01 for Watts Bar Nuclear Plant, Unit 1 Regarding Loss of Centrifugal Charging Pump Due to Repeat Failure of Associated Room Cooler.",ML16344A070,2016-12-19,2016-12-09,5.32 Mb,9
LER 16-009-00 for Fermi 2 Regarding Emergency Diesel Generator Inoperable Due to Open Circuit on Loss of Power Instrumentation.,ML16356A148,2016-12-30,2016-12-20,6.03 Mb,8
"LER 16-004-00 for Browns Ferry, Unit 1, Regarding Incorrect Tap Settings for 480V Shutdown Board Transformers Results in Inoperability of Associated 480V Shutdown Boards.",ML16342C540,2016-12-15,2016-12-07,6.22 Mb,9
"LER 16-006-00 for Browns Ferry Nuclear Plant, Unit 3, Regarding High Pressure Coolant Injection System Found to be Inoperable During Testing.",ML16218A477,2016-08-15,2016-08-05,6.45 Mb,10
"LER 16-002-00 for Browns Ferry Nuclear Plant, Unit 3, Regarding Improperly Installed Switch Results in Condition Prohibited by Technical Specifications.",ML16116A051,2016-05-03,2016-04-22,6.71 Mb,10
"LER 16-001-00 for Browns Ferry, Unit 2, Regarding High Pressure Coolant Injection Safety System Functional Failure Due to a Blown Fuse and a Failed Relay.",ML16229A499,2016-08-24,2016-08-16,6.78 Mb,11
"LER 16-002-01 for Browns Ferry Nuclear Plant, Unit 3 Regarding Improperly Installed Switch Results in Condition Prohibited by Technical Specifications.",ML16211A055,2016-08-08,2016-07-28,6.87 Mb,11
LER 16-003-00 for Browns Ferry Nuclear Plant Unit 3 Regarding Main Steam Isolation Valve Leaking in Excess of Technical Specification Requirements.,ML16116A378,2016-05-03,2016-04-25,7.38 Mb,8
